Video ID,Title,Channel,Upload Date,Views,Likes,Comments,Duration (min),Has Subtitles?,Subtitle Languages,Highest Quality,URL
OIucG2hvdCo,Petroleum Engineer To Data Scientist,codebasics,20210302,20874,442,32,20.68,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=OIucG2hvdCo
atYPhweJ7ao,"Bidirectional RNN | Deep Learning Tutorial 38 (Tensorflow, Keras & Python)",codebasics,20210228,92838,1845,48,5.83,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=atYPhweJ7ao
tOuXgORsXJ4,Simple Explanation of GRU (Gated Recurrent Units) | Deep Learning Tutorial 37 (Tensorflow & Python),codebasics,20210221,179167,3253,44,8.23,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=tOuXgORsXJ4
BCuJXskWgSI,Why is Python slow?,codebasics,20210224,10538,511,56,4.75,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=BCuJXskWgSI
GD-fqjKFcPI,"Bug Wars Episode 1: Software Engineer VS a BUG, An Epic Battle, Star Wars Style",codebasics,20210227,4182,151,47,4.85,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=GD-fqjKFcPI
b23kMqp2M7A,Conversation With a Python Steering Council Member,codebasics,20210220,2487,132,7,67.42,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=b23kMqp2M7A
HqKgsszV-3Y,Data Science Masters in USA | Guidance and Tips,codebasics,20210214,76268,2149,86,47.48,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=HqKgsszV-3Y
ObmpEe-61go,Learn DevOps Skills For Free Using KodeKloud Engineer,codebasics,20210217,21739,581,48,8.82,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=ObmpEe-61go
9bsK03SlmNM,Simple Explanation of Recursion | Recursion Python| Data Structures & Algorithms Tutorial Python #20,codebasics,20210213,128364,3445,169,14.83,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=9bsK03SlmNM
LfnrRPFhkuY,"Simple Explanation of LSTM | Deep Learning Tutorial 36 (Tensorflow, Keras & Python)",codebasics,20210206,532782,11301,260,14.62,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=LfnrRPFhkuY
pqSoCa2NGj4,Power BI Data Analytics Project: Personal Finance Dashboard,codebasics,20210130,182050,3651,209,88.3,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=pqSoCa2NGj4
qowp6SQ9_Oo,"Vanishing and exploding gradients | Deep Learning Tutorial 35 (Tensorflow, Keras & Python)",codebasics,20210123,139472,3058,61,9.87,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=qowp6SQ9_Oo
MDu_oiU5EgM,He got 5 internships and 2 job offers | Interview with Zomato machine learning engineer,codebasics,20210117,8219,273,53,60.75,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=MDu_oiU5EgM
V4AcLJ2cgmU,Parameters vs hyperparameters in machine learning,codebasics,20210121,86088,1602,47,1.32,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=V4AcLJ2cgmU
n05CmcjOcho,Should I pursue data analyst masters in USA?,codebasics,20210115,59554,859,102,5.83,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=n05CmcjOcho
8Ert2Soaj9U,Not getting any interview calls? Do this. |  How to get interview calls?,codebasics,20210116,50479,1484,128,16.32,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=8Ert2Soaj9U
EzsXi4WzelI,Types of RNN | Recurrent Neural Network Types | Deep Learning Tutorial 34 (Tensorflow & Python),codebasics,20210115,102639,1901,22,3.72,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=EzsXi4WzelI
Y2wfIKQyd1I,"What is Recurrent Neural Network (RNN)? Deep Learning Tutorial 33 (Tensorflow, Keras & Python)",codebasics,20210112,418438,7403,168,15.98,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=Y2wfIKQyd1I
IpawPa1e2o0,Do this to get a data science job abroad,codebasics,20210110,94048,2810,166,7.92,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=IpawPa1e2o0
IfRMV2MY9n0,Object detection using YOLO v4 and pre trained model | Deep Learning Tutorial 32 (Tensorflow),codebasics,20210107,244485,4350,125,14.88,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=IfRMV2MY9n0
VxOKSzKRB3w,"Going to USA for data science Or computer science masters, good idea?",codebasics,20210108,165871,5992,423,11.43,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=VxOKSzKRB3w
EArKJnmAgkI,"Skillbasics.com, a website for your tech learning! Wish you all a very happy new year !",codebasics,20201231,6068,452,88,6.2,No,,1920x1080,https://www.youtube.com/watch?v=EArKJnmAgkI
rLvpY2v9hWQ,Data Scientist vs Machine Learning Engineer | DS vs ML,codebasics,20210102,159408,4625,183,13.57,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=rLvpY2v9hWQ
ZhnJ1bkIWWk,Bitcoin Mining Fundamentals in Python | Python Bitcoin Tutorial,codebasics,20210103,1120866,31788,2500,25.0,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ZhnJ1bkIWWk
P1uHDPpe_04,Build language translator with 3 lines of python code,codebasics,20201230,95412,1905,167,4.95,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=P1uHDPpe_04
AoOo5zufdbE,Codebasics Hindi Channel | Codebasics हिंदी,codebasics,20210101,4351,191,35,3.7,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=AoOo5zufdbE
VNmghbJRv8I,Top 5 Programming Languages To Learn in 2021,codebasics,20201227,98238,1372,267,18.95,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=VNmghbJRv8I
QC2d2jmdbPM,Can anyone learn coding? | How to learn coding faster?,codebasics,20201226,9810,541,102,8.05,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=QC2d2jmdbPM
ag3DLKsl2vk,"What is YOLO algorithm? | Deep Learning Tutorial 31 (Tensorflow, Keras & Python)",codebasics,20201225,834836,17313,315,16.07,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ag3DLKsl2vk
Lxlmcxpmr_g,Participate in codebasics contests and win prizes!,codebasics,20201224,2469,169,38,4.52,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=Lxlmcxpmr_g
uN_yT-5t2hU,Life of a programmer in one word,codebasics,20201224,2804,152,28,9.73,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=uN_yT-5t2hU
a2CO-OWk2xo,Tableau Project For Beginners | Sales Insights : 6 - Feedback From Stakeholders & Profit Analysis,codebasics,20201221,64161,1175,99,26.45,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=a2CO-OWk2xo
AimW3j7M2Uw,"Sliding Window Object Detection | Deep Learning Tutorial 30 (Tensorflow, Keras & Python)",codebasics,20201223,65722,1361,35,4.95,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=AimW3j7M2Uw
6BLY1IfV-1M,Tableau Project For Beginners |  Sales Insights :  5 - Build Tableau Dashboard,codebasics,20201219,109123,2129,118,35.57,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=6BLY1IfV-1M
XXRtOmI7-kM,My YouTube setup (hardware and software) | Youtube Setup For Coding Channel,codebasics,20201220,11972,308,39,7.1,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=XXRtOmI7-kM
B2dCCRY_l78,Tableau Project For Beginners | Sales Insights : 4 - Data Cleaning & ETL in Tableau,codebasics,20201218,101479,1354,101,12.38,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=B2dCCRY_l78
ermMcj5FtY4,Tableau Project For Beginners | Sales Insights : 2 - Data Discovery,codebasics,20201216,112671,1333,43,8.02,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ermMcj5FtY4
fgMD2wvpvpk,Tableau Project For Beginners | Sales Insights : 3 - Data Analysis Using SQL,codebasics,20201217,146642,1885,153,20.77,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=fgMD2wvpvpk
oIBpPDOqstw,Data science career tips from H20.ai machine learning engineer and a Kaggle expert,codebasics,20201211,11431,286,27,51.37,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=oIBpPDOqstw
CCNd2fUfFkk,Tableau Project For Beginners | Sales Insights : 1 - Problem Statement,codebasics,20201215,234328,3405,104,7.93,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=CCNd2fUfFkk
SfqN-Hc5two,"Popular datasets for computer vision: ImageNet, Coco and Google Open images | Deep Learning 29",codebasics,20201207,91360,1818,60,13.03,Yes,en,3840x2160,https://www.youtube.com/watch?v=SfqN-Hc5two
9F-GYV2lrwA,What is GPT3? | GPT3 demo,codebasics,20201208,24678,672,55,11.27,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=9F-GYV2lrwA
Kh6k7Vh7Rs8,Oyo rooms data analyst will teach you how to get a data analyst internship,codebasics,20201206,60285,2096,111,49.7,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=Kh6k7Vh7Rs8
0d6NTZJ6q6A,"Learn coding in 3 months, step by step coding roadmap | How to learn to code for absolute beginners?",codebasics,20201201,589375,22321,724,22.53,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=0d6NTZJ6q6A
taC5pMCm70U,Image classification vs Object detection vs Image Segmentation | Deep Learning Tutorial 28,codebasics,20201130,169209,3264,47,2.53,Yes,en,3840x2160,https://www.youtube.com/watch?v=taC5pMCm70U
-JhV-FRQwQQ,How to get software engineering internship | How to get programming Job,codebasics,20201128,25610,623,68,9.93,Yes,en,3840x2160,https://www.youtube.com/watch?v=-JhV-FRQwQQ
hhkLdjIimlw,Selection Sort in python - Data Structures & Algorithms Tutorial Python #19,codebasics,20201127,54748,742,75,9.12,Yes,en,3840x2160,https://www.youtube.com/watch?v=hhkLdjIimlw
VqKq78PVO9g,"Machine Learning Tutorial Python - 17: L1 and L2 Regularization | Lasso, Ridge Regression",codebasics,20201126,353424,7049,216,19.35,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=VqKq78PVO9g
LsdxvjLWkIY,"Transfer Learning | Deep Learning Tutorial 27 (Tensorflow, Keras & Python)",codebasics,20201123,217918,4487,193,25.9,Yes,en,3840x2160,https://www.youtube.com/watch?v=LsdxvjLWkIY
sQnG6XiFfLE,He became top rated freelancer in first 4 months on upwork | Data analyst freelancer,codebasics,20201122,393492,11192,504,41.95,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=sQnG6XiFfLE
rJlFUMlKsz0,Grocery Store Application - 5. Insert order functionality | Python project tutorial,codebasics,20201120,42934,266,27,23.4,No,,3840x2160,https://www.youtube.com/watch?v=rJlFUMlKsz0
iAyCX4enaXA,Grocery Store Application - 6. List orders | Python project tutorial,codebasics,20201121,84515,728,27,11.33,No,,3840x2160,https://www.youtube.com/watch?v=iAyCX4enaXA
NJB6RT0tsLI,Convert python file to exe in less than 2 minutes (.py to .exe),codebasics,20201120,63007,453,49,6.82,Yes,en,3840x2160,https://www.youtube.com/watch?v=NJB6RT0tsLI
RsK70V-R2N0,Grocery Store Application - 4. Products Frontend | Python project tutorial,codebasics,20201119,83291,652,79,29.27,No,,3840x2160,https://www.youtube.com/watch?v=RsK70V-R2N0
f9PR1qcwOyg,Grocery Store Application - 3. Products Backend | Python project tutorial,codebasics,20201118,137938,1383,119,17.98,No,,3840x2160,https://www.youtube.com/watch?v=f9PR1qcwOyg
VQsqdp_I9Ro,Grocery Store Application - 2. Database Design | Python project tutorial,codebasics,20201117,210622,2099,69,18.93,No,,3840x2160,https://www.youtube.com/watch?v=VQsqdp_I9Ro
